compound,spacegroup,grueneisen_parameter,bulk_modulus,poisson_ratio,heat_capacity,thermal_conductivity,thermal_expansion,AtomicNumber_Mean,AtomicNumber_Weighted_Mean,AtomicNumber_Geometric_Mean,AtomicNumber_Weighted_Geometric_Mean,AtomicNumber_Entropy,AtomicNumber_Weighted_Entropy,AtomicNumber_Range,AtomicNumber_Weighted_Range,AtomicNumber_Standard_Deviation,AtomicNumber_Weighted_Standard_Deviation,AtomicMass_Mean,AtomicMass_Weighted_Mean,AtomicMass_Geometric_Mean,AtomicMass_Weighted_Geometric_Mean,AtomicMass_Entropy,AtomicMass_Weighted_Entropy,AtomicMass_Range,AtomicMass_Weighted_Range,AtomicMass_Standard_Deviation,AtomicMass_Weighted_Standard_Deviation,AtomicRadius_Mean,AtomicRadius_Weighted_Mean,AtomicRadius_Geometric_Mean,AtomicRadius_Weighted_Geometric_Mean,AtomicRadius_Entropy,AtomicRadius_Weighted_Entropy,AtomicRadius_Range,AtomicRadius_Weighted_Range,AtomicRadius_Standard_Deviation,AtomicRadius_Weighted_Standard_Deviation,Electronegativity_Mean,Electronegativity_Weighted_Mean,Electronegativity_Geometric_Mean,Electronegativity_Weighted_Geometric_Mean,Electronegativity_Entropy,Electronegativity_Weighted_Entropy,Electronegativity_Range,Electronegativity_Weighted_Range,Electronegativity_Standard_Deviation,Electronegativity_Weighted_Standard_Deviation,material_type,debye_temperature
Br1Rb1,221,2.29862,9.24109,0.280787,7.21186,0.78782,0.000280993,36.0,36.0,35.98610843089316,35.98610843089316,0.692761328460975,0.692761328460975,2.0,1.0,1.0,25.465663156493687,82.686,82.686,82.63918605601098,82.63918605601097,0.692581068695987,0.692581068695987,5.564000000000007,2.7820000000000036,2.7820000000000036,58.50091503557873,179.5,179.5,157.82902141241325,157.82902141241325,0.5749710976255233,0.5749710976255233,171.0,85.5,85.5,140.58893982102575,1.89,1.89,1.5579473675320357,1.5579473675320357,0.5229963735148505,0.5229963735148505,2.14,1.07,1.0699999999999998,1.5357408635573906,Non-Metal,134.14
Dy1Hg1,221,2.08199,60.2878,0.365369,6.14087,2.39767,5.48E-05,73.0,73.0,72.6636084983398,72.66360849833981,0.6885426234367296,0.6885426234367296,14.0,7.0,7.0,51.85556864985669,181.546,181.546,180.54417741926767,180.54417741926767,0.6876339819696283,0.6876339819696283,38.09200000000001,19.046000000000006,19.046000000000006,129.07691550389634,199.5,199.5,197.45379206285202,197.45379206285202,0.6829081047004717,0.6829081047004717,57.0,28.5,28.5,142.5,1.6099999999999999,1.6099999999999999,1.5620499351813308,1.562049935181331,0.6635141518578722,0.6635141518578722,0.78,0.39,0.39,1.1713667231059621,Metal,144.977
Ba6Mn2N6,176,3.86399,44.6896,0.249024,48.7697,0.460238,0.000157588,29.333333333333332,30.57142857142857,21.399749611301587,20.469820293276225,0.8465077082707,0.6686264105655693,49.0,21.0,20.23747898221405,39.14546393822374,68.75733333333334,72.70571428571428,47.2778772565336,45.292380485475384,0.805853721227174,0.6173210012679724,123.32,52.85142857142857,51.28473509296461,94.0616619559657,156.66666666666666,155.42857142857142,131.63705007814173,124.2776619902628,0.9538532519557437,0.8224076403336,197.0,85.42857142857142,80.48326258021325,192.4052907754029,1.8266666666666669,1.9057142857142855,1.612618964441773,1.6309703540357483,0.9792753758966742,0.8320766898465286,2.15,1.0814285714285714,0.8992713099442731,2.3502557394497146,Metal,274.693
P12Rh4,204,2.2014,135.423,0.233597,41.8,6.75614,3.46E-05,30.0,22.5,25.98076211353316,19.741110194287387,0.5623351446188083,0.6931471805599453,30.0,0.0,15.0,15.90990257669732,66.94,48.957,56.45715582634322,41.81750763215277,0.5409101540021086,0.691846957476139,71.932,2.496000000000002,35.966,34.66278887366104,135.5,116.75,130.20752666416791,112.96166435162176,0.6543466483415761,0.6591945736310212,75.0,30.25,37.5,85.2807862299592,2.235,2.2125,2.2345469339443285,2.212161337999125,0.6929444732904678,0.5705602963683796,0.08999999999999986,1.0725000000000002,0.04499999999999993,1.7385931812819237,Metal,551.074
Ir4La4Si4,198,2.00121,113.736,0.396862,35.8866,1.37671,3.22E-05,49.333333333333336,49.33333333333333,39.46067763293249,39.46067763293248,0.9304977983322459,0.9304977983322458,63.0,21.0,26.284765338288427,58.95195784139262,119.73566666666666,119.73566666666666,90.85064896951796,90.85064896951796,0.9012694843176817,0.9012694843176816,164.132,54.71066666666667,68.36385917199884,143.78240125195356,162.0,162.0,157.3536054666346,157.35360546663458,1.0715481312547372,1.0715481312547372,84.0,28.0,36.578682316343766,188.24983399727077,1.7333333333333334,1.7333333333333334,1.6628624344079297,1.66286243440793,1.0603952074501315,1.0603952074501315,1.1,0.3666666666666667,0.4642796092394706,2.019350830781461,Metal,203.985
O8P2Sc2,141,2.00226,190.391,0.275425,26.3414,12.7395,2.79E-05,14.666666666666666,11.333333333333334,13.608184231906733,10.433861885958331,1.029842894323631,1.0509889831420438,13.0,2.833333333333333,5.312459150169743,13.243447016879289,30.642969333333337,23.32098466666667,28.137940183590405,21.217419847786946,1.0206598528082953,1.0563849248926565,28.956908,5.503666666666668,11.823925355166429,27.21068524073307,110.0,79.00000000000001,95.30047063090376,67.63447782221274,0.9666907125412891,1.0592788327940144,136.0,15.666666666666668,56.166419386201454,92.04467514322721,2.33,2.8850000000000002,2.171936657256206,2.7333975380396742,1.0310405799643312,0.643865453652996,2.08,2.0666666666666664,0.854907402393187,3.7104185148788216,Non-Metal,797.078
Ag1F1,225,2.49835,43.525,0.437548,6.64871,0.404559,0.000150196,28.0,28.0,20.566963801203133,20.56696380120313,0.44085243222802906,0.44085243222802906,38.0,19.0,19.0,23.926972228010797,63.433,63.433,45.26893265806032,45.26893265806032,0.4222726805447331,0.422272680544733,88.86999999999999,44.434999999999995,44.434999999999995,54.76410646582303,103.5,103.5,83.24662155306964,83.24662155306966,0.5043945074610344,0.5043945074610344,123.0,61.5,61.5,85.13078174197626,2.955,2.955,2.771533871342726,2.771533871342726,0.631719393781988,0.631719393781988,2.05,1.025,1.0250000000000001,2.211634011313807,Non-Metal,137.111
Au3Rb2,71,2.64383,21.2257,0.304814,17.0071,0.486594,0.000169086,58.0,62.2,54.064775963653084,58.32529504536487,0.626087233237994,0.5486962229633672,42.0,32.599999999999994,21.0,49.6568222905977,141.2175,152.3674,129.74735278995098,141.04493618626853,0.6130605757175075,0.5323878272039222,111.49900000000001,83.993,55.749500000000005,123.02570591498348,219.5,210.39999999999998,214.73239159474753,205.8865131453674,0.6715061876772741,0.6931182655940371,91.0,1.6000000000000085,45.5,148.7795684897627,1.68,1.852,1.4431909090622763,1.6159420076967925,0.5557007965751772,0.466976427306662,1.7200000000000002,1.196,0.86,1.5588970459911713,Metal,129.098
Ni2Si2Tb1,139,2.05424,129.143,0.281795,14.064,9.12666,3.99E-05,35.666666666666664,29.8,29.426129453682762,25.11291334898065,0.9197101293896095,1.043834940111295,51.0,7.3999999999999995,21.514852750806565,34.84020665839972,81.901,66.49620000000002,63.985905296800006,53.341194718607774,0.8717526356716156,1.02082333140351,130.84,20.551000000000002,55.87924389848763,78.16273098657699,161.66666666666666,149.0,154.9639180667461,143.82692735343855,1.056378906550809,1.088886462338954,114.0,15.199999999999996,47.39432689913659,172.4804916505052,1.67,1.764,1.633012107683826,1.7368049031135409,1.0776484012819822,0.9965744169418014,0.71,0.524,0.33236526092037155,2.0810074483288137,Metal,408.005
Au3In3Y3,189,2.31446,72.579,0.290288,27.2704,2.03425,5.51E-05,55.666666666666664,55.666666666666664,53.247095876356504,53.247095876356504,1.0535358534265058,1.0535358534265058,40.0,13.333333333333332,16.99673171197595,65.02307282803542,133.56366666666668,133.56366666666668,126.21515540641232,126.21515540641232,1.0412991801599656,1.0412991801599656,108.061,36.020333333333326,46.06404920928637,156.50229907079466,180.66666666666666,180.66666666666666,179.19940741725807,179.19940741725804,1.0903777183682024,1.0903777183682026,56.0,18.666666666666657,23.342855200015464,209.05076470135722,1.8466666666666667,1.8466666666666667,1.7668696732818396,1.7668696732818396,1.0555564859672175,1.0555564859672175,1.32,0.44000000000000006,0.5409456740026879,2.155097316699282,Metal,231.981
Nb6S12Sn2,193,1.9816,99.0931,0.229257,54.746,5.53349,3.37E-05,35.666666666666664,26.900000000000002,32.0104132776631,23.779578209209138,1.0072304740682574,1.0382903670995085,34.0,7.299999999999999,14.383632673594278,31.496983982597452,81.22533333333332,58.978800000000014,70.7128261868879,50.285175475444696,0.9848355639030824,1.0423020989700493,86.64999999999999,16.000799999999998,36.32615316208909,69.03825332147392,143.66666666666666,126.70000000000002,136.1983840622836,117.98477280783143,1.0482220010026262,0.9679939631551561,110.0,44.9,44.917207788948275,150.26423393475912,2.0466666666666664,2.2240000000000006,2.007544835273161,2.1748706150939467,1.0792752920618478,0.7971917475890864,0.98,1.352,0.4047495796442811,2.7588577346430907,Metal,456.951
Fe2Nb8P2,124,1.90223,188.456,0.290919,32.6869,9.62027,2.31E-05,27.333333333333332,34.16666666666667,25.193170232794856,32.13907247486446,1.0215031772646395,0.6317448222200656,26.0,24.833333333333332,10.656244908763853,44.03975476770961,59.90833333333333,76.40716666666668,54.36780303829205,71.07105676065025,1.0073074626025722,0.6087059750269299,61.932,56.775000000000006,25.446364040642212,98.93213643789703,150.66666666666666,174.33333333333337,144.6567226371027,169.23956712939912,1.0601839008097493,0.7162497035563509,100.0,115.66666666666667,40.99864496405812,220.8141501101977,1.8733333333333333,1.736666666666667,1.8578261109516605,1.7241002805877206,1.090273228475175,0.9326953915396337,0.5899999999999999,0.7616666666666667,0.2428076513529908,2.092854244539952,Metal,452.041
C2Nb4P2,194,1.97672,222.101,0.242793,19.8504,21.2101,2.16E-05,20.666666666666668,25.75,15.452857108211413,19.722072715632873,0.8428156017099608,0.6277164823308956,35.0,19.0,14.83988619303471,33.16059408394246,45.297,57.19925,32.57417368853115,42.33172794539357,0.811454352005387,0.5944234316108808,80.89500000000001,43.450250000000004,34.543320656821635,74.15263791245056,121.0,140.25,109.14119121436916,126.6653462761905,0.9960058907760663,0.8044423920366267,131.0,82.25,55.89871793401586,174.21789517727507,2.1133333333333333,1.9849999999999999,2.0750795924373655,1.9444915720864238,1.0809815675561145,1.0862879555806124,0.9499999999999997,0.25250000000000006,0.3916063783387031,2.2992145397939705,Metal,618.937
Ho4Rh4Si4,62,2.03114,129.128,0.296696,34.6444,4.41608,3.42E-05,42.0,41.99999999999999,34.818103937304734,34.81810393730473,0.9477023819239165,0.9477023819239165,53.0,17.666666666666664,21.740898478827106,50.09546442099878,98.64033333333333,98.64033333333333,78.11568788452219,78.11568788452219,0.9166186652532305,0.9166186652532305,136.845,45.615,55.948103574254915,118.39179551247067,170.0,170.0,163.11447664825207,163.11447664825204,1.0592769844844079,1.0592769844844079,115.0,38.33333333333333,46.99645376692444,198.16547518565275,1.8033333333333335,1.8033333333333332,1.746617684723436,1.7466176847234365,1.068421029635923,1.068421029635923,1.0499999999999998,0.3499999999999999,0.434076286178158,2.0973369357883875,Metal,331.987
Au1Dy1,221,2.10462,75.5941,0.343823,6.09044,3.80521,4.88E-05,72.5,72.5,72.20803279414278,72.2080327941428,0.689122754016169,0.689122754016169,13.0,6.5,6.5,51.47086554547145,179.7335,179.7335,178.9053870066522,178.9053870066522,0.688543275867268,0.688543275867268,34.46700000000001,17.233500000000006,17.233500000000006,127.67365535712526,201.0,201.0,199.17831207237398,199.17831207237398,0.6840977964176764,0.6840977964176764,54.0,27.0,27.0,143.40502083260543,1.88,1.88,1.760340876080539,1.760340876080539,0.6301916133894541,0.6301916133894541,1.32,0.66,0.66,1.408900280360537,Metal,173.03
Co2V6,223,1.94458,192.719,0.292198,21.0495,12.1667,2.79E-05,25.0,24.0,24.919871588754223,23.940698539126778,0.6899437584583995,0.5941300227248385,4.0,10.5,2.0,18.523633552842703,54.93725,52.939375,54.79174590666006,52.831559924955116,0.6904998002114846,0.5913445509912171,7.991500000000002,23.472875000000002,3.995750000000001,40.94846325661227,161.5,166.25,161.22034611053283,166.0381859239046,0.6914160776171183,0.5375444124735402,19.0,90.25,9.5,133.76121448312287,1.755,1.6925,1.7505427729707148,1.6891964716818069,0.6906085261908439,0.5907638189015765,0.25,0.7525,0.125,1.309735183157267,Metal,526.081
Nd1P1,225,1.77253,72.0531,0.260538,5.81877,15.581,3.75E-05,37.5,37.5,30.0,30.000000000000004,0.5004024235381879,0.5004024235381879,45.0,22.5,22.5,30.923292192132454,87.60799999999999,87.60799999999999,66.84124256774406,66.84124256774406,0.466469550076382,0.466469550076382,113.26799999999999,56.63399999999999,56.63399999999999,73.76507174808413,152.0,152.0,142.08448191129108,142.08448191129108,0.6286418340365844,0.6286418340365844,108.0,54.0,54.0,114.06138698087096,1.665,1.665,1.5800632898716431,1.5800632898716431,0.6425769285786835,0.6425769285786835,1.05,0.525,0.525,1.2344735720135935,Metal,307.03
Er4Hf4O14,227,1.9824,183.427,0.262457,59.6327,5.98782,3.04E-05,49.333333333333336,30.545454545454543,33.96073899510218,17.60248100310503,0.8655770247467507,1.0278436769863724,64.0,8.0,29.272664533466862,35.82141194479927,120.58266666666668,73.04463636363636,78.16855334858217,38.0082502047147,0.8431394328478595,0.9999220142236291,162.491,22.271545454545453,74.09382043658492,86.12297722097719,160.66666666666666,109.45454545454545,131.16088463137132,83.05514954390128,0.9475157345132776,1.0911631281108838,178.0,10.545454545454547,80.0055553626677,126.61753433075529,1.9933333333333334,2.650909090909091,1.7700050006774568,2.3941370951105387,0.9760738261400977,0.5832066723489566,2.2,1.9636363636363634,1.023241038183195,3.4534237413312145,Non-Metal,472.974
Hg4O14Sb4,227,2.51309,140.965,0.296821,63.0366,2.0121,5.04E-05,46.333333333333336,28.90909090909091,31.958278961816045,17.02853530515806,0.8501518440926354,1.016155998901006,72.0,9.454545454545457,29.578520735305354,34.04712339640822,112.78366666666666,68.79063636363637,73.10891895133074,36.64595408772886,0.8220343544322566,0.984050630566469,184.59300000000002,26.290090909090914,75.62660392716016,81.58468571423751,117.33333333333333,85.81818181818183,102.96658984886069,72.78383317066101,0.9901693837258617,1.0924305729686155,123.0,6.90909090909091,51.42200134399888,99.24308581782728,2.4966666666666666,2.9254545454545453,2.416095518349784,2.8370143225078412,1.0645851127970192,0.7386573399203038,1.44,1.8254545454545452,0.667349650150171,3.690739808030161,Metal,397.052
Ag3Er3Ge3,189,2.18823,67.842,0.379965,27.6663,0.843711,6.19E-05,49.0,48.99999999999999,46.764782231901094,46.764782231901094,1.0531059873097617,1.0531059873097617,36.0,11.999999999999998,14.7648230602334,57.21887800367986,115.91899999999998,115.91899999999998,109.4290734938903,109.4290734938903,1.04223499292199,1.04223499292199,94.62899999999999,31.542999999999996,39.04933512878292,135.73713421904853,172.0,171.99999999999997,167.04525050564263,167.04525050564263,1.0696317069700898,1.0696317069700898,101.0,33.666666666666664,41.52910625894406,200.05054916750967,1.7266666666666666,1.7266666666666666,1.6880747891063757,1.6880747891063757,1.0774300547816034,1.0774300547816034,0.7699999999999998,0.2566666666666666,0.34567164895155755,2.0037464909513876,Metal,176.024
C2Ho1Ni1,38,1.95476,176.069,0.2426,10.5989,20.88,3.29E-05,33.666666666666664,26.75,22.4110064957088,16.120697687522476,0.7956483524900835,0.8893240533258647,61.0,13.75,25.223445883190152,32.467291232870046,78.54466666666667,61.911249999999995,48.80770399308425,34.37645392098558,0.7476480538509451,0.838227259543568,152.919,35.227000000000004,63.987611521467365,76.0558494044015,147.33333333333334,127.25,131.15650544921618,110.88200700807114,0.9955105270537055,1.071466793338672,159.0,23.0,64.92217563274423,147.96832431300965,1.8966666666666665,2.06,1.8161827775367931,1.9769910803050084,1.0572282294108435,0.9197137694918951,1.3199999999999998,0.9674999999999999,0.5389702115042063,2.4883302634497695,Metal,518.008
S8Sn2Sr4,40,2.09362,45.9494,0.292581,41.9506,1.59124,6.43E-05,34.666666666666664,27.142857142857146,31.20981501415769,24.10711857423247,1.0079404770563105,1.0843640644331836,34.0,3.7142857142857135,14.079141387961917,31.45193936462295,79.46333333333332,60.312857142857155,69.34545849465336,51.51520242331624,0.9848911412503845,1.0836563829360872,86.64999999999999,8.075714285714287,35.84181946026487,69.91117037253164,150.66666666666666,133.57142857142858,140.85262001034263,122.63039622778545,1.0343929294895782,1.0120583483192784,131.0,41.85714285714286,53.63042254375983,157.20764898044624,1.83,2.025714285714286,1.687329091058661,1.8646505073808035,1.0261451613255415,0.7741006483935466,1.6300000000000001,1.2028571428571428,0.6717638473948019,2.535569009922947,Non-Metal,280.054
Al1Sc1,221,1.86038,67.2571,0.284792,5.62263,13.5515,5.11E-05,17.0,17.0,16.522711641858304,16.522711641858304,0.6652042646399301,0.6652042646399301,8.0,4.0,4.0,12.349089035228468,35.968954,35.968954,34.82815398002025,34.82815398002024,0.6616007514796227,0.6616007514796227,17.973908,8.986954,8.986954,26.215749026608332,151.0,151.0,147.3499236511509,147.3499236511509,0.6690728283450624,0.6690728283450624,66.0,33.0,33.0,109.29318368498559,1.485,1.485,1.479729705047513,1.4797297050475133,0.6896002626323239,0.6896002626323239,0.25,0.125,0.125,1.053767052056573,Metal,418.886
Ru6Si4Th2,193,2.05531,183.558,0.289308,33.5747,7.26441,2.52E-05,49.333333333333336,41.66666666666667,38.13066743660713,33.8435647968346,0.8861716194618112,0.9502031162781244,76.0,17.333333333333336,31.25522178594945,49.6677852223037,120.39766666666667,98.56966666666668,87.00654750283185,75.75229494727927,0.8392636379525672,0.9331905773106608,203.953,41.17333333333333,84.37762569280767,117.69879839469714,156.33333333333334,156.00000000000003,152.64122007647842,152.3572335415274,1.0763009401778398,0.9785193333786306,69.0,59.0,32.0659043568433,185.81173267584592,1.7999999999999998,1.9500000000000006,1.75808503840079,1.9191979281111675,1.0761763386930652,0.932346339153767,0.9000000000000001,0.8833333333333334,0.37416573867739417,2.336783164000366,Metal,398.066
Mo1P1,225,1.27731,77.182,0.277074,5.76458,19.4741,3.16E-05,28.5,28.5,25.099800796022265,25.09980079602227,0.5763341277567499,0.5763341277567499,27.0,13.5,13.5,22.299103120977758,63.462,63.462,54.51564270922613,54.51564270922613,0.5556874344799532,0.5556874344799532,64.976,32.488,32.488,50.4127741152974,144.0,144.0,136.4551208273255,136.4551208273255,0.6412195543713334,0.6412195543713334,92.0,46.0,46.0,106.89246933250256,2.175,2.175,2.174948275247023,2.174948275247023,0.6931233991585846,0.6931233991585846,0.029999999999999805,0.014999999999999902,0.014999999999999902,1.5379938231345402,Metal,304.056
Rb2Se1,225,2.01801,11.014,0.276977,9.86489,0.973149,0.000167966,35.5,36.0,35.4682957019364,35.97168555510767,0.6922542347203888,0.6228990536607193,3.0,13.333333333333332,1.5,27.145697428669777,82.21950000000001,83.30233333333334,82.15530066891607,83.24501579537804,0.6923664536801255,0.6238187227540448,6.497,30.655,3.2485,62.76546727213053,184.0,211.0,165.2119850374058,193.39399767559402,0.5928506292721881,0.4441483064141268,162.0,142.33333333333331,81.0,179.97191138866336,1.6849999999999998,1.3966666666666665,1.446029045351441,1.1968947492236233,0.5548806090138827,0.6693737882310467,1.73,0.30333333333333323,0.865,1.0106158738335966,Non-Metal,139.941
Ho2Ir4,227,2.18136,192.187,0.307882,17.5043,7.16704,2.54E-05,72.0,73.66666666666666,71.82617907142215,73.51095830564793,0.6907339733126091,0.613524211604207,10.0,28.999999999999996,5.0,55.9811476203274,178.57350000000002,183.12133333333333,178.0515369492777,182.65339525451787,0.6902256469977393,0.6110504998138013,27.287000000000006,73.168,13.643500000000003,139.43991348566195,203.0,195.33333333333331,201.69283576765935,194.18595554187448,0.6867148763609088,0.66676968521252,46.0,44.66666666666667,23.0,141.68666525510122,1.715,1.8766666666666667,1.6449924011982548,1.812383742047663,0.6526087681329169,0.524967806554926,0.9700000000000002,1.0566666666666669,0.4850000000000001,1.5228956336896864,Metal,287.035
Pd4Y4Zn4,62,2.07085,78.3527,0.397123,36.4715,0.818441,5.41E-05,38.333333333333336,38.33333333333333,37.75558737816693,37.75558737816692,1.0837814336900393,1.0837814336900393,16.0,5.333333333333332,6.548960901462833,44.42471784441129,86.902,86.90199999999999,85.20526156816871,85.20526156816871,1.0794945284102646,1.0794945284102646,41.040000000000006,13.68,16.814327462018817,100.81427151615654,174.33333333333334,174.33333333333331,171.99017430800575,171.99017430800575,1.085056387139789,1.085056387139789,70.0,23.33333333333333,28.825143345504614,201.98954868452418,1.6900000000000002,1.69,1.642185268516249,1.6421852685162492,1.0703854989588901,1.0703854989588901,0.9800000000000002,0.32666666666666677,0.40108187027920716,1.9651349967764442,Metal,198.005
Be26Sb2,226,1.60071,96.7957,0.192212,62.7642,7.74314,5.01E-05,27.5,7.357142857142858,14.2828568570857,4.797610701083621,0.2606370995339223,0.6931000500240548,47.0,0.07142857142857162,23.5,5.202530781322899,65.386,17.065428571428573,33.125535769252096,10.8538617895687,0.2508202701070483,0.6929614954640362,112.748,0.3288571428571423,56.374,12.069320597012467,122.5,113.5,122.04917041913886,113.38327454681583,0.6894691997751603,0.28771538672353264,21.0,94.5,10.5,104.43299287102711,1.81,1.6042857142857143,1.794017837146554,1.6002025311479238,0.6843302970106937,0.3054740903214219,0.47999999999999976,1.3114285714285716,0.23999999999999988,1.4651924022155605,Metal,778.833
Ge2S4,122,2.17725,54.8267,0.208401,17.0674,6.16115,5.90E-05,24.0,21.333333333333332,22.627416997969522,20.158736798317967,0.6365141682948128,0.6931471805599453,16.0,0.0,8.0,15.084944665313014,52.345,45.58333333333333,48.25471790405577,42.106359431484364,0.6160570197665791,0.6912096207914038,40.56999999999999,2.8366666666666625,20.284999999999997,32.29463543342419,106.5,100.33333333333333,104.88088481701516,98.921748864974,0.6779829786818673,0.6787235528236187,37.0,17.0,18.5,71.9575492140254,2.295,2.3899999999999997,2.2772351657218013,2.373987838326382,0.6854165293859231,0.5932691774080435,0.5700000000000003,1.05,0.28500000000000014,1.845887320504694,Non-Metal,416.116
Ru2Si2Tb1,139,2.03581,160.041,0.273556,13.8837,13.2014,2.85E-05,41.0,36.2,34.21091497534157,30.089498968076416,0.952132980980275,1.0071017909221558,51.0,12.0,20.92844953645635,42.668020811844556,96.02666666666669,83.447,76.6942794102264,66.29444231728357,0.9225725519077784,0.9887033322410153,130.84,29.193999999999996,53.53411876758805,98.66262703779988,171.33333333333334,160.60000000000002,164.42776983077817,154.43071993082498,1.0598537814208173,1.072548600055151,114.0,26.799999999999997,46.77843757782235,186.70340114738138,1.7666666666666666,1.8800000000000001,1.7117979788986202,1.8378360320556733,1.069043717787946,0.984236295467215,1.0000000000000002,0.6400000000000001,0.4189935029992179,2.2235107375499674,Metal,419.976
B6Hf3Ni20,225,2.11443,203.392,0.341057,81.0547,2.36242,3.79E-05,35.0,27.79310344827586,21.60164596510581,21.616847050616933,0.7561615271457882,0.7283856576455943,67.0,18.275862068965516,27.796882319185844,34.668328262871455,82.66433333333333,61.17896551724138,48.38105086765414,46.401844180395045,0.7143262583704002,0.755804402200948,167.68,38.241379310344826,70.52240408235922,75.67871569834082,148.0,142.27586206896552,139.18409780026101,137.9839748495843,1.0410274307054312,0.7822371115551859,121.0,84.75862068965517,49.4031038161234,177.73223323326368,1.75,1.8737931034482758,1.7173901287643272,1.860650365679638,1.0808074396195244,0.7725560253243365,0.74,1.1827586206896552,0.3225936556516055,2.332906614058258,Metal,421.104
Fe2Te4,58,2.28404,62.7586,0.156978,17.789,5.59294,6.25E-05,39.0,43.33333333333333,36.76955262170047,41.27242735117318,0.6365141682948128,0.500402423538188,26.0,26.0,13.0,35.73358208868639,91.7225,103.68166666666666,84.41458404801861,96.8787547796417,0.6145660046196983,0.4706951554043194,71.755,66.45166666666667,35.8775,87.07959578901234,139.5,134.0,138.52075656738234,133.1409363980688,0.6861357501305587,0.6678722503844712,33.0,30.0,16.5,97.09788875150684,1.965,2.01,1.960357110324545,2.0058412565853105,0.6907853181780438,0.6137862768159186,0.27,0.7899999999999999,0.135,1.527121475194426,Non-Metal,321.073
Ba3Cl6,189,2.2256,27.7055,0.323247,28.4511,0.736002,0.0001073,36.5,29.999999999999996,30.854497241083024,25.29464701593083,0.5427290092288839,0.662965753462289,39.0,7.333333333333332,19.5,21.837785805545597,86.3885,69.40899999999999,69.7727894669548,55.675330518200816,0.507497095960658,0.641362461467375,101.877,22.142333333333333,50.9385,51.51646438976787,166.0,137.0,141.37538682528864,116.4460875270206,0.5487074960461351,0.6661904021694137,174.0,31.666666666666664,87.0,99.42780742271697,2.025,2.4033333333333333,1.6770211686201222,2.0713558916801564,0.5265952735272189,0.3737227239604355,2.27,1.8099999999999998,1.135,2.127452832745195,Non-Metal,194.143
C4Hf12Zn12,227,1.90318,131.056,0.256931,80.2878,3.47672,3.54E-05,36.0,44.57142857142857,23.489205847013178,34.69094033173392,0.7867012379169144,0.6891776647169445,66.0,29.999999999999996,27.27636339397171,55.720878730782886,85.29366666666667,106.23157142857143,51.945267959706904,78.93158026368148,0.7434689972841946,0.6546229914217954,166.479,74.77985714285714,69.40811648183198,133.88355252980105,139.0,159.57142857142856,125.54771919081104,150.22175602827718,1.0075472091934108,0.8616753918422809,141.0,79.57142857142857,57.60208329565867,192.88518314673888,1.8333333333333333,1.6285714285714286,1.76193206388062,1.585321825029903,1.058495213193389,1.0641558881033302,1.2499999999999998,0.34285714285714286,0.5265189666310437,1.8961561547681947,Metal,348.979
B6K1,221,1.65691,128.391,0.190322,13.1519,32.3132,2.99E-05,12.0,7.0,9.746794344808963,6.050569201675019,0.5117400734174093,0.6677333174161975,14.0,1.5714285714285716,7.0,5.072937401304202,24.954,14.851142857142857,20.55843817025019,12.989336209249442,0.5225690118446198,0.6621196262552995,28.287999999999997,3.6802857142857137,14.144,10.818986715539511,165.0,109.28571428571428,145.3994497926316,100.75021228738946,0.5768261785371863,0.6250831389160905,156.0,39.857142857142854,78.0,82.25557483743417,1.43,1.8657142857142857,1.2933676971379793,1.7909562609528733,0.5991825205405208,0.2345685356586359,1.2200000000000002,1.6314285714285712,0.61,1.7524909385774061,Metal,978.275
Bi1Ni1Sc1,216,2.16258,78.2511,0.257498,8.90939,7.0677,5.22E-05,44.0,44.0,36.54420115815386,36.54420115815386,0.9131014080089828,0.9131014080089828,62.0,20.666666666666664,27.72483844257107,53.26871084938658,104.209636,104.209636,82.00228149912404,82.00228149912404,0.8621491271437789,0.8621491271437789,164.024092,54.67469733333333,74.2957998080353,127.74774467692917,158.66666666666666,158.66666666666666,157.6812459544897,157.6812459544897,1.0922603729013916,1.0922603729013916,41.0,13.666666666666664,18.080068829760823,183.50961222175198,1.7633333333333334,1.7633333333333334,1.7376989886481191,1.737698988648119,1.0846455885840975,1.0846455885840975,0.6599999999999999,0.21999999999999997,0.28871362204709966,2.0429336205020903,Metal,287.894
Al4Ca2,227,2.0006,50.259,0.194644,16.5796,7.4802,6.71E-05,16.5,15.333333333333332,16.1245154965971,15.007403752436149,0.6704776487973955,0.6846162778013047,7.0,2.0,3.5,10.934146311237816,33.53,31.34733333333333,32.88441266010388,30.785870553367694,0.6739554254631263,0.682205859528309,13.096000000000004,4.628666666666666,6.548000000000002,22.406247591042796,156.0,143.33333333333331,151.30102445125743,139.2692536447692,0.6631786091388603,0.6883694206775393,76.0,14.0,38.0,101.83428804789779,1.3050000000000002,1.4066666666666665,1.2688577540449522,1.3736747561800746,0.6655812450188325,0.5475583560641905,0.6100000000000001,0.74,0.30500000000000005,1.123901933246649,Metal,481.051
